kod;name;category;price without wat
178484;Plechová policová skriňa, 1150 x 800 x 400 mm, 2 police, antracit/modrá;Kovové spisové skrine;153,00 €
1261156;Zváraná skriňa s lamino dverami, 800 x 800 x 400 mm, RAL 7035/wenge;Kovové spisové skrine;157,00 €
1261234;Zváraná skriňa s lamino dverami, 1150 x 1200 x 400 mm, RAL 7016/breza;Kovové spisové skrine;228,00 €
178506;Plechová policová skriňa, 800 x 950 x 400 mm, 1 police, antracit/zelená;Kovové spisové skrine;141,00 €
1261162;Zváraná skriňa s lamino dverami, 1950 x 800 x 400 mm, RAL 7035/buk;Kovové spisové skrine;224,00 €
1261161;Zváraná skriňa s lamino dverami, 1150 x 800 x 400 mm, RAL 7035/wenge;Kovové spisové skrine;178,00 €
1261190;Zváraná skriňa s lamino dverami, 1150 x 1200 x 400 mm, RAL 7035/orech;Kovové spisové skrine;228,00 €
178455;Plechová policová skriňa, 800 x 1200 x 400 mm, 1 police, sivá/modrá;Kovové spisové skrine;179,00 €
1261225;Zváraná skriňa s lamino dverami, 1950 x 920 x 400 mm, RAL 7016/orech;Kovové spisové skrine;246,00 €
178499;Plechová policová skriňa, 1150 x 1200 x 400 mm, 2 police, antracit/červená;Kovové spisové skrine;208,00 €
178478;Plechová policová skriňa, 1150 x 950 x 400 mm, 2 police, antracit/sivá;Kovové spisové skrine;151,00 €
295007;Zváraná skriňa s nosnosťou police 60 kg;Kovové spisové skrine;316,00 €
1261166;Zváraná skriňa s lamino dverami, 1950 x 800 x 400 mm, RAL 7035/wenge;Kovové spisové skrine;224,00 €
469026;Kovová skriňa so žalúziovými dverami, 1200 x 1000 x 450 mm, tmavo sivá;Kovové spisové skrine;204,00 €
1261216;Zváraná skriňa s lamino dverami, 800 x 920 x 400 mm, RAL 7016/wenge;Kovové spisové skrine;166,00 €
1261203;Zváraná skriňa s lamino dverami, 1150 x 800 x 400 mm, RAL 7016/čerešňa;Kovové spisové skrine;178,00 €
1261199;Zváraná skriňa s lamino dverami, 800 x 800 x 400 mm, RAL 7016/breza;Kovové spisové skrine;157,00 €
306090;Zváraná skriňa JUMBO, 1950 x 1200 x 800 mm, sivá/sivá;Kovové spisové skrine;460,00 €
1261187;Zváraná skriňa s lamino dverami, 1150 x 1200 x 400 mm, RAL 7035/buk;Kovové spisové skrine;228,00 €
469025;Kovová skriňa so žalúziovými dverami, 1200 x 1000 x 450 mm, svetlo sivá;Kovové spisové skrine;204,00 €
178456;Plechová policová skriňa, 1950 x 800 x 400 mm, 4 police, sivá/červená;Kovové spisové skrine;199,00 €
777002;Skriňa univerzálna spisová demontovaná, šírka 1200 mm;Kovové spisové skrine;252,00 €
178498;Plechová policová skriňa, 1950 x 1200 x 400 mm, 4 police, antracit/červená;Kovové spisové skrine;251,00 €
178454;Plechová policová skriňa, 1150 x 1200 x 400 mm, 2 police, sivá/modrá;Kovové spisové skrine;208,00 €
178441;Plechová policová skriňa, 1950 x 950 x 400 mm, 4 police, sivá/sivá;Kovové spisové skrine;191,00 €
1261226;Zváraná skriňa s lamino dverami, 1950 x 920 x 400 mm, RAL 7016/wenge;Kovové spisové skrine;246,00 €
178494;Plechová policová skriňa, 800 x 800 x 400 mm, 1 police, antracit/červená;Kovové spisové skrine;131,00 €
777001;Skriňa univerzálna spisová demontovaná, šírka 950 mm;Kovové spisové skrine;183,00 €
178474;Plechová policová skriňa, 1950 x 800 x 400 mm, 4 police, antracit/sivá;Kovové spisové skrine;198,00 €
178483;Plechová policová skriňa, 1950 x 800 x 400 mm, 4 police, antracit/modrá;Kovové spisové skrine;199,00 €
178492;Plechová policová skriňa, 1950 x 800 x 400 mm, 4 police, antracit/červená;Kovové spisové skrine;199,00 €
1261154;Zváraná skriňa s lamino dverami, 800 x 800 x 400 mm, RAL 7035/breza;Kovové spisové skrine;157,00 €
400447;Kovová skřiňa demontovaná, 1150 x 850 x 390 mm, sivá;Kovové spisové skrine;128,00 €
178470;Plechová policová skriňa, 800 x 950 x 400 mm, 1 police, sivá/zelená;Kovové spisové skrine;141,00 €
178482;Plechová policová skriňa, 800 x 1200 x 400 mm, 1 police, antracit/sivá;Kovové spisové skrine;179,00 €
1261184;Zváraná skriňa s lamino dverami, 800 x 1200 x 400 mm, RAL 7035/breza;Kovové spisové skrine;200,00 €
178437;Plechová dílenská skříň;Kovové spisové skrine;283,00 €
1261209;Zváraná skriňa s lamino dverami, 1950 x 800 x 400 mm, RAL 7016/breza;Kovové spisové skrine;224,00 €
178502;Plechová policová skriňa, 1150 x 800 x 400 mm, 2 police, antracit/zelená;Kovové spisové skrine;153,00 €
306091;Zváraná skriňa JUMBO, 1950 x 1200 x 800 mm, sivá/modrá;Kovové spisové skrine;460,00 €
1261191;Zváraná skriňa s lamino dverami, 1150 x 1200 x 400 mm, RAL 7035/wenge;Kovové spisové skrine;228,00 €
178475;Plechová policová skriňa, 1150 x 800 x 400 mm, 2 police, antracit/sivá;Kovové spisové skrine;153,00 €
400212;Plechový regál so zadnou stenou, 1820x900x380 mm;Kovové spisové skrine;138,00 €
1261193;Zváraná skriňa s lamino dverami, 1950 x 1200 x 400 mm, RAL7035/čerešňa;Kovové spisové skrine;276,00 €
1261165;Zváraná skriňa s lamino dverami, 1950 x 800 x 400 mm, RAL 7035/orech;Kovové spisové skrine;224,00 €
178479;Plechová policová skriňa, 800 x 950 x 400 mm, 1 police, antracit/sivá;Kovové spisové skrine;141,00 €
1261220;Zváraná skriňa s lamino dverami, 1150 x 920 x 400 mm, RAL 7016/orech;Kovové spisové skrine;187,00 €
1261241;Zváraná skriňa s lamino dverami, 1950 x 1200 x 400 mm, RAL7016/wenge;Kovové spisové skrine;276,00 €
1261176;Zváraná skriňa s lamino dverami, 1150 x 920 x 400 mm, RAL 7035/wenge;Kovové spisové skrine;187,00 €
469009;Kovová skriňa s posuvnými dverami, 1200 x 1000 x 450 mm, svetlo sivá;Kovové spisové skrine;172,00 €
1261185;Zváraná skriňa s lamino dverami, 800 x 1200 x 400 mm, RAL 7035/orech;Kovové spisové skrine;200,00 €
1261155;Zváraná skriňa s lamino dverami, 800 x 800 x 400 mm, RAL 7035/orech;Kovové spisové skrine;157,00 €
178444;Plechová policová skriňa, 1950 x 1200 x 400 mm, 4 police, sivá/sivá;Kovové spisové skrine;251,00 €
469015;Kovová skriňa s posuvnými dverami, 1990 x 1200 x 450 mm, svetlo sivá;Kovové spisové skrine;282,00 €
1261229;Zváraná skriňa s lamino dverami, 800 x 1200 x 400 mm, RAL 7016/breza;Kovové spisové skrine;200,00 €
178495;Plechová policová skriňa, 1950 x 950 x 400 mm, 4 police, antracit/červená;Kovové spisové skrine;191,00 €
178488;Plechová policová skriňa, 800 x 950 x 400 mm, 1 police, antracit/modrá;Kovové spisové skrine;141,00 €
1261159;Zváraná skriňa s lamino dverami, 1150 x 800 x 400 mm, RAL 7035/breza;Kovové spisové skrine;178,00 €
306087;Zváraná skriňa JUMBO, 1950 x 950 x 800 mm, sivá/modrá;Kovové spisové skrine;435,00 €
178448;Plechová policová skriňa, 1150 x 800 x 400 mm, 2 police, sivá/modrá;Kovové spisové skrine;153,00 €
178450;Plechová policová skriňa, 1950 x 950 x 400 mm, 4 police, sivá/modrá;Kovové spisové skrine;191,00 €
178472;Plechová policová skriňa, 1150 x 1200 x 400 mm, 2 police, sivá/zelená;Kovové spisové skrine;208,00 €
178497;Plechová policová skriňa, 800 x 950 x 400 mm, 1 police, antracit/červená;Kovové spisové skrine;141,00 €
178459;Plechová policová skriňa, 1950 x 950 x 400 mm, 4 police, sivá/červená;Kovové spisové skrine;191,00 €
1261181;Zváraná skriňa s lamino dverami, 1950 x 920 x 400 mm, RAL 7035/wenge;Kovové spisové skrine;246,00 €
1261202;Zváraná skriňa s lamino dverami, 1150 x 800 x 400 mm, RAL 7016/buk;Kovové spisové skrine;178,00 €
1261157;Zváraná skriňa s lamino dverami, 1150 x 800 x 400 mm, RAL 7035/buk;Kovové spisové skrine;178,00 €
1261239;Zváraná skriňa s lamino dverami, 1950 x 1200 x 400 mm, RAL7016/breza;Kovové spisové skrine;276,00 €
178446;Plechová policová skriňa, 800 x 1200 x 400 mm, 1 police, sivá/sivá;Kovové spisové skrine;179,00 €
306078;Zváraná skriňa JUMBO, 1950 x 950 x 600 mm, sivá/sivá;Kovové spisové skrine;331,00 €
178447;Plechová policová skriňa, 1950 x 800 x 400 mm, 4 police, sivá/modrá;Kovové spisové skrine;199,00 €
1261211;Zváraná skriňa s lamino dverami, 1950 x 800 x 400 mm, RAL 7016/wenge;Kovové spisové skrine;224,00 €
1261177;Zváraná skriňa s lamino dverami, 1950 x 920 x 400 mm, RAL 7035/buk;Kovové spisové skrine;246,00 €
1261182;Zváraná skriňa s lamino dverami, 800 x 1200 x 400 mm, RAL 7035/buk;Kovové spisové skrine;200,00 €
1261206;Zváraná skriňa s lamino dverami, 1150 x 800 x 400 mm, RAL 7016/wenge;Kovové spisové skrine;178,00 €
306075;Zváraná skriňa JUMBO, 1950 x 1200 x 500 mm, sivá/modrá;Kovové spisové skrine;295,00 €
1261231;Zváraná skriňa s lamino dverami, 800 x 1200 x 400 mm, RAL 7016/wenge;Kovové spisové skrine;200,00 €
178485;Plechová policová skriňa, 800 x 800 x 400 mm, 1 police, antracit/modrá;Kovové spisové skrine;131,00 €
1261172;Zváraná skriňa s lamino dverami, 1150 x 920 x 400 mm, RAL 7035/buk;Kovové spisové skrine;187,00 €
126659;Skriňa s presklenými dverami, 1950 x 920 x 400 mm, sivá/zelená;Kovové spisové skrine;302,00 €
400448;Kovová skřiňa demontovaná, 1150 x 850 x 390 mm, modré dvere;Kovové spisové skrine;128,00 €
306093;Zváraná skriňa JUMBO, 1950 x 1200 x 800 mm, sivá/zelená;Kovové spisové skrine;460,00 €
306086;Zváraná skriňa JUMBO, 1950 x 950 x 800 mm, sivá/sivá;Kovové spisové skrine;435,00 €
178489;Plechová policová skriňa, 1950 x 1200 x 400 mm, 4 police, antracit/modrá;Kovové spisové skrine;251,00 €
1261183;Zváraná skriňa s lamino dverami, 800 x 1200 x 400 mm, RAL 7035/čerešňa;Kovové spisové skrine;200,00 €
178471;Plechová policová skriňa, 1950 x 1200 x 400 mm, 4 police, sivá/zelená;Kovové spisové skrine;251,00 €
400445;Kovová skřiňa demontovaná, 800 x 850 x 390 mm, sivá;Kovové spisové skrine;107,00 €
400358;Plechová dielenská skriňa - demontovaná, 1820x850x390 mm;Kovové spisové skrine;217,00 €
178466;Plechová policová skriňa, 1150 x 800 x 400 mm, 2 police, sivá/zelená;Kovové spisové skrine;153,00 €
178501;Plechová policová skriňa, 1950 x 800 x 400 mm, 4 police, antracit/zelená;Kovové spisové skrine;199,00 €
1261195;Zváraná skriňa s lamino dverami, 1950 x 1200 x 400 mm, RAL7035/orech;Kovové spisové skrine;276,00 €
178476;Plechová policová skriňa, 800 x 800 x 400 mm, 1 police, antracit/sivá;Kovové spisové skrine;131,00 €
126658;Skriňa s presklenými dverami, 1950 x 920 x 400 mm, sivá;Kovové spisové skrine;302,00 €
469032;Kovová skriňa so žalúziovými dverami, 1990 x 1200 x 450 mm, tmavo sivá;Kovové spisové skrine;285,00 €
178480;Plechová policová skriňa, 1950 x 1200 x 400 mm, 4 police, antracit/sivá;Kovové spisové skrine;251,00 €
306082;Zváraná skriňa JUMBO, 1950 x 1200 x 600 mm, sivá/sivá;Kovové spisové skrine;365,00 €
178505;Plechová policová skriňa, 1150 x 950 x 400 mm, 2 police, antracit/zelená;Kovové spisové skrine;151,00 €
178504;Plechová policová skriňa, 1950 x 950 x 400 mm, 4 police, antracit/zelená;Kovové spisové skrine;191,00 €
295008;Zváraná skriňa s vnútornou uzamykateľnou schránkou;Kovové spisové skrine;354,00 €
1261230;Zváraná skriňa s lamino dverami, 800 x 1200 x 400 mm, RAL 7016/orech;Kovové spisové skrine;200,00 €
469010;Kovová skriňa s posuvnými dverami, 1200 x 1000 x 450 mm, tmavo sivá;Kovové spisové skrine;172,00 €
178500;Plechová policová skriňa, 800 x 1200 x 400 mm, 1 police, antracit/červená;Kovové spisové skrine;179,00 €
1261168;Zváraná skriňa s lamino dverami, 800 x 920 x 400 mm, RAL 7035/čerešňa;Kovové spisové skrine;166,00 €
1261178;Zváraná skriňa s lamino dverami, 1950 x 920 x 400 mm, RAL 7035/čerešňa;Kovové spisové skrine;246,00 €
1261212;Zváraná skriňa s lamino dverami, 800 x 920 x 400 mm, RAL 7016/buk;Kovové spisové skrine;166,00 €
178464;Plechová policová skriňa, 800 x 1200 x 400 mm, 1 police, sivá/červená;Kovové spisové skrine;179,00 €
1261219;Zváraná skriňa s lamino dverami, 1150 x 920 x 400 mm, RAL 7016/breza;Kovové spisové skrine;187,00 €
1261164;Zváraná skriňa s lamino dverami, 1950 x 800 x 400 mm, RAL 7035/breza;Kovové spisové skrine;224,00 €
1261196;Zváraná skriňa s lamino dverami, 1950 x 1200 x 400 mm, RAL7035/wenge;Kovové spisové skrine;276,00 €
1261167;Zváraná skriňa s lamino dverami, 800 x 920 x 400 mm, RAL 7035/buk;Kovové spisové skrine;166,00 €
178493;Plechová policová skriňa, 1150 x 800 x 400 mm, 2 police, antracit/červená;Kovové spisové skrine;153,00 €
1261188;Zváraná skriňa s lamino dverami, 1150 x 1200 x 400 mm, RAL 7035/čerešňa;Kovové spisové skrine;228,00 €
306071;Zváraná skriňa JUMBO, 1950 x 950 x 500 mm, sivá/modrá;Kovové spisové skrine;257,00 €
1261186;Zváraná skriňa s lamino dverami, 800 x 1200 x 400 mm, RAL 7035/wenge;Kovové spisové skrine;200,00 €
178465;Plechová policová skriňa, 1950 x 800 x 400 mm, 4 police, sivá/zelená;Kovové spisové skrine;199,00 €
178473;Plechová policová skriňa, 800 x 1200 x 400 mm, 1 police, sivá/zelená;Kovové spisové skrine;179,00 €
1261175;Zváraná skriňa s lamino dverami, 1150 x 920 x 400 mm, RAL 7035/orech;Kovové spisové skrine;187,00 €
178460;Plechová policová skriňa, 1150 x 950 x 400 mm, 2 police, sivá/červená;Kovové spisové skrine;151,00 €
178468;Plechová policová skriňa, 1950 x 950 x 400 mm, 4 police, sivá/zelená;Kovové spisové skrine;191,00 €
1261240;Zváraná skriňa s lamino dverami, 1950 x 1200 x 400 mm, RAL7016/orech;Kovové spisové skrine;276,00 €
1261210;Zváraná skriňa s lamino dverami, 1950 x 800 x 400 mm, RAL 7016/orech;Kovové spisové skrine;224,00 €
1261207;Zváraná skriňa s lamino dverami, 1950 x 800 x 400 mm, RAL 7016/buk;Kovové spisové skrine;224,00 €
1261213;Zváraná skriňa s lamino dverami, 800 x 920 x 400 mm, RAL 7016/čerešňa;Kovové spisové skrine;166,00 €
400444;Kovová skřiňa demontovaná, 1820 x 850 x 390 mm, sivá;Kovové spisové skrine;219,00 €
1261173;Zváraná skriňa s lamino dverami, 1150 x 920 x 400 mm, RAL 7035/čerešňa;Kovové spisové skrine;187,00 €
178486;Plechová policová skriňa, 1950 x 950 x 400 mm, 4 police, antracit/modrá;Kovové spisové skrine;191,00 €
178451;Plechová policová skriňa, 1150 x 950 x 400 mm, 2 police, sivá/modrá;Kovové spisové skrine;151,00 €
178449;Plechová policová skriňa, 800 x 800 x 400 mm, 1 police, sivá/modrá;Kovové spisové skrine;131,00 €
1261224;Zváraná skriňa s lamino dverami, 1950 x 920 x 400 mm, RAL 7016/breza;Kovové spisové skrine;246,00 €
306074;Zváraná skriňa JUMBO, 1950 x 1200 x 500 mm, sivá/sivá;Kovové spisové skrine;295,00 €
178445;Plechová policová skriňa, 1150 x 1200 x 400 mm, 2 police, sivá/sivá;Kovové spisové skrine;208,00 €
400446;Kovová skřiňa demontovaná, 800 x 850 x 390 mm, modré dvere;Kovové spisové skrine;107,00 €
178507;Plechová policová skriňa, 1950 x 1200 x 400 mm, 4 police, antracit/zelená;Kovové spisové skrine;251,00 €
1261198;Zváraná skriňa s lamino dverami, 800 x 800 x 400 mm, RAL 7016/čerešňa;Kovové spisové skrine;157,00 €
295005;Zváraná skriňa s nosnosťou police 60 kg;Kovové spisové skrine;244,00 €
1261228;Zváraná skriňa s lamino dverami, 800 x 1200 x 400 mm, RAL 7016/čerešňa;Kovové spisové skrine;200,00 €
1261163;Zváraná skriňa s lamino dverami, 1950 x 800 x 400 mm, RAL 7035/čerešňa;Kovové spisové skrine;224,00 €
1261180;Zváraná skriňa s lamino dverami, 1950 x 920 x 400 mm, RAL 7035/orech;Kovové spisové skrine;246,00 €
295003;Zváraná skriňa s nosnosťou police 60 kg;Kovové spisové skrine;201,00 €
1261215;Zváraná skriňa s lamino dverami, 800 x 920 x 400 mm, RAL 7016/orech;Kovové spisové skrine;166,00 €
178438;Plechová policová skriňa, 1950 x 800 x 400 mm, 4 police, sivá/sivá;Kovové spisové skrine;199,00 €
306092;Zváraná skriňa JUMBO, 1950 x 1200 x 800 mm, sivá/červená;Kovové spisové skrine;460,00 €
1261153;Zváraná skriňa s lamino dverami, 800 x 800 x 400 mm, RAL 7035/čerešňa;Kovové spisové skrine;157,00 €
178442;Plechová policová skriňa, 1150 x 950 x 400 mm, 2 police, sivá/sivá;Kovové spisové skrine;151,00 €
295009;Zváraná skriňa s vnútornou uzamykateľnou schránkou;Kovové spisové skrine;390,00 €
126660;Skriňa s presklenými dverami, 1150 x 920 x 400 mm, sivá;Kovové spisové skrine;224,00 €
1261233;Zváraná skriňa s lamino dverami, 1150 x 1200 x 400 mm, RAL 7016/čerešňa;Kovové spisové skrine;228,00 €
178481;Plechová policová skriňa, 1150 x 1200 x 400 mm, 2 police, antracit/sivá;Kovové spisové skrine;208,00 €
178503;Plechová policová skriňa, 800 x 800 x 400 mm, 1 police, antracit/zelená;Kovové spisové skrine;131,00 €
178469;Plechová policová skriňa, 1150 x 950 x 400 mm, 2 police, sivá/zelená;Kovové spisové skrine;151,00 €
295000;Zváraná skriňa s nosnosťou police 60 kg;Kovové spisové skrine;161,00 €
1261160;Zváraná skriňa s lamino dverami, 1150 x 800 x 400 mm, RAL 7035/orech;Kovové spisové skrine;178,00 €
1261223;Zváraná skriňa s lamino dverami, 1950 x 920 x 400 mm, RAL 7016/čerešňa;Kovové spisové skrine;246,00 €
1261238;Zváraná skriňa s lamino dverami, 1950 x 1200 x 400 mm, RAL7016/čerešňa;Kovové spisové skrine;276,00 €
295004;Zváraná skriňa s nosnosťou police 60 kg;Kovové spisové skrine;225,00 €
1261222;Zváraná skriňa s lamino dverami, 1950 x 920 x 400 mm, RAL 7016/buk;Kovové spisové skrine;246,00 €
178439;Plechová policová skriňa, 1150 x 800 x 400 mm, 2 police, sivá/sivá;Kovové spisové skrine;153,00 €
126663;Skriňa s presklenými dverami, 800 x 920 x 400 mm, sivá/zelená;Kovové spisové skrine;207,00 €
178491;Plechová policová skriňa, 800 x 1200 x 400 mm, 1 police, antracit/modrá;Kovové spisové skrine;179,00 €
1261221;Zváraná skriňa s lamino dverami, 1150 x 920 x 400 mm, RAL 7016/wenge;Kovové spisové skrine;187,00 €
306083;Zváraná skriňa JUMBO, 1950 x 1200 x 600 mm, sivá/modrá;Kovové spisové skrine;365,00 €
1261214;Zváraná skriňa s lamino dverami, 800 x 920 x 400 mm, RAL 7016/breza;Kovové spisové skrine;166,00 €
1261217;Zváraná skriňa s lamino dverami, 1150 x 920 x 400 mm, RAL 7016/buk;Kovové spisové skrine;187,00 €
295006;Zváraná skriňa s nosnosťou police 60 kg;Kovové spisové skrine;253,00 €
306070;Zváraná skriňa JUMBO, 1950 x 950 x 500 mm, sivá/sivá;Kovové spisové skrine;257,00 €
178462;Plechová policová skriňa, 1950 x 1200 x 400 mm, 4 police, sivá/červená;Kovové spisové skrine;251,00 €
1261170;Zváraná skriňa s lamino dverami, 800 x 920 x 400 mm, RAL 7035/orech;Kovové spisové skrine;166,00 €
178453;Plechová policová skriňa, 1950 x 1200 x 400 mm, 4 police, sivá/modrá;Kovové spisové skrine;251,00 €
469028;Kovová skriňa so žalúziovými dverami, 1200 x 1200 x 450 mm, tmavo sivá;Kovové spisové skrine;217,00 €
1261205;Zváraná skriňa s lamino dverami, 1150 x 800 x 400 mm, RAL 7016/orech;Kovové spisové skrine;178,00 €
1261237;Zváraná skriňa s lamino dverami, 1950 x 1200 x 400 mm, RAL7016/buk;Kovové spisové skrine;276,00 €
178467;Plechová policová skriňa, 800 x 800 x 400 mm, 1 police, sivá/zelená;Kovové spisové skrine;131,00 €
284165;Drevená zásuvková kartotéka, 3 zásuvky, buk;Zásuvkové kartotéky;271,00 €
178355;Kovová lístkovnica A6, 4 zásuvky, sivá;Zásuvkové kartotéky;392,00 €
178044;Kovová lístkovnica A6, 6 zásuviek, antracit;Zásuvkové kartotéky;442,00 €
126017;Kovová kartotéka/Lístkovnica A6, 8 zásuviek;Zásuvkové kartotéky;407,00 €
284190;Drevená zásuvková kartotéka, 4 zásuvky, wenge;Zásuvkové kartotéky;326,00 €
285267;Trojradá kovová lístkovnica A5, 6 zásuviek, sivá;Zásuvkové kartotéky;586,00 €
178043;Kovová lístkovnica A6, 4 zásuvky, antracit;Zásuvkové kartotéky;392,00 €
284160;Drevená zásuvková kartotéka, 4 zásuvky, buk;Zásuvkové kartotéky;326,00 €
284162;Drevená zásuvková kartotéka, 4 zásuvky, kalvados;Zásuvkové kartotéky;326,00 €
178053;Dvojradá kovová kartotéka A4, 3 zásuvky, sivá;Zásuvkové kartotéky;305,00 €
284191;Drevená zásuvková kartotéka, 4 zásuvky, orech;Zásuvkové kartotéky;326,00 €
178040;Kovová kartotéka/lístkovnica A5, 3 zásuvky, antracit;Zásuvkové kartotéky;390,00 €
555166;Zásuvková kartotéka s drevenými čelami A4, 3 zásuvky, čerešňa;Zásuvkové kartotéky;269,00 €
284168;Drevená zásuvková kartotéka, 3 zásuvky, čerešňa;Zásuvkové kartotéky;271,00 €
555673;Zásuvková kartotéka s drevenými čelami A4, 3 zásuvky, azúrová;Zásuvkové kartotéky;269,00 €
284166;Drevená zásuvková kartotéka, 3 zásuvky, breza;Zásuvkové kartotéky;271,00 €
555178;Zásuvková kartotéka s drevenými čelami, 4 zásuvky, čerešňa;Zásuvkové kartotéky;295,00 €
284172;Drevená zásuvková kartotéka, 2 zásuvky, kalvados;Zásuvkové kartotéky;223,00 €
178003;Dvojradá kovová kartotéka A4, 4 zásuvky, sivá;Zásuvkové kartotéky;348,00 €
178305;Kovová kartotéka A4, 3 zásuvky, modré;Zásuvkové kartotéky;214,00 €
555677;Zásuvková kartotéka s drevenými čelami, 4 zásuvky, dub;Zásuvkové kartotéky;295,00 €
178353;Kovová kartotéka/lístkovnica A5, 3 zásuvky, sivá;Zásuvkové kartotéky;390,00 €
284163;Drevená zásuvková kartotéka, 4 zásuvky, čerešňa;Zásuvkové kartotéky;326,00 €
469039;Dvojradová kovová kartotéka A4, 3 zásuvky, sivá;Zásuvkové kartotéky;170,00 €
178034;Kovová kartotéka A4, 2 zásuvky, sivé;Zásuvkové kartotéky;181,00 €
328003;Kartotéky pre formát A4, 2 zásuvky, béžová;Zásuvkové kartotéky;168,00 €
178050;Dvojreradá kovová kartotéka A4, 2 zásuvky, antracitová;Zásuvkové kartotéky;278,00 €
555666;Zásuvková kartotéka s dreveným čelom A4, 3 zásuvky, orech;Zásuvkové kartotéky;269,00 €
285268;Trojradá kovová lístkovnica A5, 6 zásuviek, antracit;Zásuvkové kartotéky;518,00 €
469040;Dvojradová kovová kartotéka A4, 4 zásuvky, sivá;Zásuvkové kartotéky;212,00 €
555676;Zásuvková kartotéka s drevenými čelami, 4 zásuvky, azúrová;Zásuvkové kartotéky;295,00 €
178054;Dvojradá kovová kartotéka A4, 4 zásuvky, antracitová;Zásuvkové kartotéky;348,00 €
328005;Kartotéky pre formát A4, 4 zásuvky, béžová;Zásuvkové kartotéky;202,00 €
284161;Drevená zásuvková kartotéka, 4 zásuvky, breza;Zásuvkové kartotéky;326,00 €
178051;Dvojreradá kovová kartotéka A4, 2 zásuvky, sivá;Zásuvkové kartotéky;278,00 €
285053;Dvojradá kovová lístkovnica A5, 6 zásuviek, antracit;Zásuvkové kartotéky;586,00 €
328004;Kartotéky pre formát A4, 3 zásuvky, béžová;Zásuvkové kartotéky;184,00 €
555169;Zásuvková kartotéka s drevenými čelami A4, 3 zásuvky, breza;Zásuvkové kartotéky;269,00 €
284194;Drevená zásuvková kartotéka, 2 zásuvky, wenge;Zásuvkové kartotéky;223,00 €
469038;Dvojradová kovová kartotéka A4, 2 zásuvky, sivá;Zásuvkové kartotéky;129,00 €
284192;Drevená zásuvková kartotéka, 3 zásuvky, wenge;Zásuvkové kartotéky;271,00 €
555157;Zásuvková kartotéka s drevenými čelami, 2 zásuvky, breza;Zásuvkové kartotéky;219,00 €
178052;Dvojradá kovová kartotéka A4, 3 zásuvky, antracitová;Zásuvkové kartotéky;305,00 €
555163;Zásuvková kartotéka s drevenými čelami A4, 3 zásuvky, buk;Zásuvkové kartotéky;269,00 €
178031;Kovová kartotéka A4, 3 zásuvky, antracitová;Zásuvkové kartotéky;214,00 €
284171;Drevená zásuvková kartotéka, 2 zásuvky, breza;Zásuvkové kartotéky;223,00 €
555669;Zásuvková kartotéka s drevenými čelami, 2 zásuvky, biela;Zásuvkové kartotéky;219,00 €
178036;Kovová kartotéka A4, 4 zásuvky, sivá;Zásuvkové kartotéky;174,00 €
469000;Kovová kartotéka A4, 4 zásuvky, sivá;Zásuvkové kartotéky;145,00 €
284193;Drevená zásuvková kartotéka, 3 zásuvky, orech;Zásuvkové kartotéky;271,00 €
469035;Kovová kartotéka A4, 2 zásuvky, sivá;Zásuvkové kartotéky;104,00 €
555674;Zásuvková kartotéka s drevenými čelami A4, 3 zásuvky, dub;Zásuvkové kartotéky;269,00 €
284195;Drevená zásuvková kartotéka, 2 zásuvky, orech;Zásuvkové kartotéky;223,00 €
177065;Kovová kartotéka/Lístkovnica A5, 2 zásuvky;Zásuvkové kartotéky;107,00 €
555160;Zásuvková kartotéka s drevenými čelami, 2 zásuvky, kalvados;Zásuvkové kartotéky;219,00 €
555665;Zásuvková kartotéka s dreveným čelom A4, 3 zásuvky, wenge;Zásuvkové kartotéky;269,00 €
178030;Kovová kartotéka A4, 2 zásuvky, antracitové;Zásuvkové kartotéky;181,00 €
178354;Kovová kartotéka/lístkovnica A5, 6 zásuviek, sivá;Zásuvkové kartotéky;436,00 €
555151;Zásuvková kartotéka s drevenými čelami, 2 zásuvky, buk;Zásuvkové kartotéky;219,00 €
284167;Drevená zásuvková kartotéka, 3 zásuvky, kalvados;Zásuvkové kartotéky;271,00 €
555175;Zásuvková kartotéka s drevenými čelami, 4 zásuvky, buk;Zásuvkové kartotéky;295,00 €
178033;Kovová kartotéka A4, 5 zásuviek, antracitová;Zásuvkové kartotéky;276,00 €
178356;Kovová lístkovnica A6, 6 zásuviek, sivá;Zásuvkové kartotéky;442,00 €
555670;Zásuvková kartotéka s drevenými čelami, 2 zásuvky, azúrová;Zásuvkové kartotéky;219,00 €
177066;Kovová kartotéka/Lístkovnica A6, 2 zásuvky;Zásuvkové kartotéky;108,00 €
177064;Kovová kartotéka/Lístkovnica A6, 12 zásuviek;Zásuvkové kartotéky;570,00 €
178304;Kovová kartotéka A4, 2 zásuvky, modré;Zásuvkové kartotéky;181,00 €
555672;Zásuvková kartotéka s drevenými čelami A4, 3 zásuvky, biela;Zásuvkové kartotéky;269,00 €
555172;Zásuvková kartotéka s drevenými čelami A4, 3 zásuvky, kalvados;Zásuvkové kartotéky;269,00 €
555154;Zásuvková kartotéka s drevenými čelami, 2 zásuvky, čerešňa;Zásuvkové kartotéky;219,00 €
469037;Kovová kartotéka A4, 5 zásuviek, sivá;Zásuvkové kartotéky;194,00 €
178035;Kovová kartotéka A4, 3 zásuvky, sivá;Zásuvkové kartotéky;214,00 €
